12/12/23 16:26:17    288.192 1.493086E-02 0.000025 
12/12/23 16:26:18    289.192 1.486559E-02 0.000025 
12/12/23 16:26:19    290.194 1.482736E-02 0.000025 
12/12/23 16:26:20    291.194 1.485204E-02 0.000025 
12/12/23 16:26:21    292.198 1.486603E-02 0.000025 
12/12/23 16:26:22    293.220 1.481895E-02 0.000025 
12/12/23 16:26:23    294.224 1.476401E-02 0.000025 
12/12/23 16:26:24    295.232 1.474627E-02 0.000025 
12/12/23 16:26:25    296.252 1.464727E-02 0.000025 
12/12/23 16:26:26    297.258 1.463665E-02 0.000025 
12/12/23 16:26:27    298.274 1.461075E-02 0.000025 
12/12/23 16:26:28    299.294 1.457190E-02 0.000025 
12/12/23 16:26:29    300.312 1.453847E-02 0.000025 
12/12/23 16:26:30    301.332 1.447320E-02 0.000024 
12/12/23 16:26:31    302.334 1.445757E-02 0.000024 
12/12/23 16:26:32    303.336 1.442161E-02 0.000024 
12/12/23 16:26:33    304.356 1.440745E-02 0.000024 
12/12/23 16:26:34    305.378 1.429772E-02 0.000024 
12/12/23 16:26:35    306.382 1.432427E-02 0.000024 
12/12/23 16:26:36    307.386 1.424412E-02 0.000024 
12/12/23 16:26:37    308.404 1.422612E-02 0.000024 
12/12/23 16:26:38    309.410 1.420766E-02 0.000024 
12/12/23 16:26:40    310.430 1.411975E-02 0.000024 
12/12/23 16:26:41    311.450 1.408838E-02 0.000024 
12/12/23 16:26:42    312.464 1.405018E-02 0.000024 
12/12/23 16:26:43    313.484 1.409009E-02 0.000024 
12/12/23 16:26:44    314.502 1.408594E-02 0.000024 
12/12/23 16:26:45    315.506 1.403299E-02 0.000024 
12/12/23 16:26:46    316.510 1.402707E-02 0.000024 
12/12/23 16:26:47    317.530 1.401855E-02 0.000024 
12/12/23 16:26:48    318.548 1.394109E-02 0.000024 
12/12/23 16:26:49    319.568 1.388278E-02 0.000024 
12/12/23 16:26:50    320.568 1.385940E-02 0.000024 
12/12/23 16:26:51    321.574 1.382107E-02 0.000024 
12/12/23 16:26:52    322.594 1.378701E-02 0.000024 
12/12/23 16:26:53    323.598 1.376389E-02 0.000024 
12/12/23 16:26:54    324.600 1.367113E-02 0.000024 
12/12/23 16:26:55    325.604 1.364953E-02 0.000024 
