Zeit,Wert2,Wert3,Temperatur,Wert5
"2661,503","-3,45E-03","0,000007","-8,25E-01","1,672068E-03"
"2662,507","-3,47E-03","0,000007","-8,30E-01","1,672520E-03"
"2663,517","-3,52E-03","0,000006","-8,41E-01","1,434344E-03"
"2664,599","-3,54E-03","0,000006","-8,46E-01","1,434701E-03"
"2665,645","-3,53E-03","0,000006","-8,44E-01","1,434540E-03"
"2666,691","-3,51E-03","0,000006","-8,39E-01","1,434195E-03"
"2667,703","-3,46E-03","0,000007","-8,25E-01","1,672120E-03"
"2668,713","-3,44E-03","0,000007","-8,21E-01","1,671751E-03"
"2669,723","-3,44E-03","0,000007","-8,22E-01","1,671816E-03"
"2670,723","-3,42E-03","0,000007","-8,17E-01","1,671449E-03"
"2671,733","-3,43E-03","0,000007","-8,20E-01","1,671633E-03"
"2672,739","-3,43E-03","0,000007","-8,19E-01","1,671565E-03"
"2673,743","-3,44E-03","0,000007","-8,22E-01","1,671867E-03"
"2674,755","-3,42E-03","0,000007","-8,18E-01","1,671468E-03"
"2675,761","-3,42E-03","0,000007","-8,17E-01","1,671426E-03"
"2676,776","-3,48E-03","0,000007","-8,32E-01","1,672672E-03"
"2677,797","-3,53E-03","0,000006","-8,45E-01","1,434636E-03"
"2678,809","-3,52E-03","0,000006","-8,41E-01","1,434345E-03"
"2679,841","-3,49E-03","0,000007","-8,35E-01","1,672888E-03"
"2680,857","-3,45E-03","0,000007","-8,24E-01","1,672040E-03"
"2681,877","-3,46E-03","0,000007","-8,25E-01","1,672131E-03"
"2682,879","-3,45E-03","0,000007","-8,24E-01","1,672006E-03"
"2683,879","-3,51E-03","0,000006","-8,38E-01","1,434165E-03"
"2684,881","-3,49E-03","0,000007","-8,34E-01","1,672861E-03"
"2685,891","-3,53E-03","0,000006","-8,43E-01","1,434498E-03"
"2686,901","-3,53E-03","0,000006","-8,44E-01","1,434588E-03"
"2687,923","-3,50E-03","0,000006","-8,38E-01","1,434125E-03"
"2688,935","-3,51E-03","0,000006","-8,40E-01","1,434307E-03"
"2689,955","-3,50E-03","0,000006","-8,37E-01","1,434055E-03"
"2690,961","-3,47E-03","0,000007","-8,30E-01","1,672475E-03"
"2691,971","-3,45E-03","0,000007","-8,24E-01","1,672029E-03"
"2692,977","-3,47E-03","0,000007","-8,29E-01","1,672422E-03"
"2693,981","-3,47E-03","0,000007","-8,29E-01","1,672440E-03"
"2694,993","-3,45E-03","0,000007","-8,25E-01","1,672087E-03"
"2696,011","-3,46E-03","0,000007","-8,26E-01","1,672157E-03"
"2697,021","-3,45E-03","0,000007","-8,24E-01","1,672044E-03"
"2698,033","-3,44E-03","0,000007","-8,21E-01","1,671723E-03"
"2699,039","-3,45E-03","0,000007","-8,23E-01","1,671922E-03"
"2700,065","-3,43E-03","0,000007","-8,20E-01","1,671688E-03"
"2701,067","-3,45E-03","0,000007","-8,24E-01","1,672014E-03"
"2702,081","-3,46E-03","0,000007","-8,26E-01","1,672199E-03"
"2703,101","-3,42E-03","0,000007","-8,16E-01","1,671283E-03"
"2704,109","-3,39E-03","0,000007","-8,08E-01","1,670621E-03"
"2705,121","-3,37E-03","0,000007","-8,05E-01","1,670350E-03"
"2706,145","-3,40E-03","0,000007","-8,11E-01","1,670880E-03"
"2707,147","-3,38E-03","0,000007","-8,07E-01","1,670559E-03"
"2708,157","-3,38E-03","0,000007","-8,07E-01","1,670579E-03"
"2709,169","-3,36E-03","0,000007","-8,03E-01","1,670168E-03"
"2710,181","-3,38E-03","0,000007","-8,06E-01","1,670464E-03"
"2711,199","-3,41E-03","0,000007","-8,15E-01","1,671216E-03"
"2712,223","-3,39E-03","0,000007","-8,10E-01","1,670807E-03"
"2713,227","-3,38E-03","0,000007","-8,06E-01","1,670443E-03"
"2714,231","-3,36E-03","0,000007","-8,01E-01","1,670017E-03"
"2715,239","-3,40E-03","0,000007","-8,11E-01","1,670855E-03"
"2716,251","-3,37E-03","0,000007","-8,05E-01","1,670379E-03"
"2717,255","-3,41E-03","0,000007","-8,14E-01","1,671111E-03"
"2718,267","-3,46E-03","0,000007","-8,26E-01","1,672138E-03"
"2719,283","-3,48E-03","0,000007","-8,30E-01","1,672546E-03"
"2720,289","-3,51E-03","0,000006","-8,40E-01","1,434306E-03"
"2721,295","-3,45E-03","0,000007","-8,24E-01","1,672024E-03"
"2722,309","-3,44E-03","0,000007","-8,21E-01","1,671776E-03"
"2723,325","-3,46E-03","0,000007","-8,26E-01","1,672136E-03"
"2724,335","-3,43E-03","0,000007","-8,20E-01","1,671673E-03"
"2725,345","-3,45E-03","0,000007","-8,25E-01","1,672093E-03"
"2726,355","-3,45E-03","0,000007","-8,24E-01","1,671978E-03"
"2727,375","-3,43E-03","0,000007","-8,18E-01","1,671530E-03"
"2728,379","-3,42E-03","0,000007","-8,17E-01","1,671452E-03"
"2729,391","-3,41E-03","0,000007","-8,15E-01","1,671262E-03"
"2730,395","-3,44E-03","0,000007","-8,21E-01","1,671734E-03"
"2731,407","-3,45E-03","0,000007","-8,25E-01","1,672076E-03"
"2732,417","-3,41E-03","0,000007","-8,14E-01","1,671180E-03"
"2733,439","-3,41E-03","0,000007","-8,13E-01","1,671067E-03"
"2734,457","-3,37E-03","0,000007","-8,05E-01","1,670361E-03"
"2735,471","-3,39E-03","0,000007","-8,10E-01","1,670833E-03"
"2736,479","-3,40E-03","0,000007","-8,12E-01","1,670951E-03"
"2737,499","-3,44E-03","0,000007","-8,22E-01","1,671869E-03"
"2738,507","-3,45E-03","0,000007","-8,24E-01","1,671975E-03"
"2739,517","-3,47E-03","0,000007","-8,28E-01","1,672373E-03"
"2740,521","-3,46E-03","0,000007","-8,27E-01","1,672251E-03"
"2741,521","-3,45E-03","0,000007","-8,24E-01","1,672048E-03"
"2742,529","-3,48E-03","0,000007","-8,31E-01","1,672605E-03"
"2743,547","-3,45E-03","0,000007","-8,24E-01","1,671982E-03"
"2744,557","-3,48E-03","0,000007","-8,31E-01","1,672628E-03"
"2745,623","-3,46E-03","0,000007","-8,28E-01","1,672317E-03"
"2746,677","-3,44E-03","0,000007","-8,22E-01","1,671849E-03"
"2747,731","-3,42E-03","0,000007","-8,16E-01","1,671285E-03"
"2748,747","-3,43E-03","0,000007","-8,19E-01","1,671579E-03"
"2749,759","-3,42E-03","0,000007","-8,16E-01","1,671365E-03"
"2750,777","-3,40E-03","0,000007","-8,11E-01","1,670928E-03"
"2751,791","-3,49E-03","0,000007","-8,34E-01","1,672868E-03"
"2752,811","-3,53E-03","0,000006","-8,44E-01","1,434573E-03"
"2753,823","-3,52E-03","0,000006","-8,42E-01","1,434457E-03"
"2754,839","-3,53E-03","0,000006","-8,44E-01","1,434535E-03"
"2755,859","-3,49E-03","0,000007","-8,33E-01","1,672758E-03"
"2756,873","-3,45E-03","0,000007","-8,23E-01","1,671931E-03"
"2757,893","-3,50E-03","0,000006","-8,37E-01","1,434052E-03"
"2758,921","-3,48E-03","0,000007","-8,31E-01","1,672611E-03"
"2759,941","-3,48E-03","0,000007","-8,32E-01","1,672676E-03"
"2760,949","-3,55E-03","0,000006","-8,48E-01","1,434839E-03"
"2761,967","-3,51E-03","0,000006","-8,40E-01","1,434285E-03"
"2762,975","-3,53E-03","0,000006","-8,45E-01","1,434650E-03"
"2763,985","-3,49E-03","0,000007","-8,33E-01","1,672796E-03"
"2764,993","-3,47E-03","0,000007","-8,29E-01","1,672462E-03"
"2765,995","-3,46E-03","0,000007","-8,26E-01","1,672204E-03"
"2767,021","-3,48E-03","0,000007","-8,31E-01","1,672581E-03"
"2768,031","-3,48E-03","0,000007","-8,32E-01","1,672683E-03"
"2769,038","-3,50E-03","0,000006","-8,38E-01","1,434133E-03"
"2770,043","-3,53E-03","0,000006","-8,43E-01","1,434509E-03"
"2771,069","-3,43E-03","0,000007","-8,18E-01","1,671521E-03"
"2772,079","-3,41E-03","0,000007","-8,15E-01","1,671242E-03"
"2773,089","-3,45E-03","0,000007","-8,25E-01","1,672099E-03"
"2774,109","-3,52E-03","0,000006","-8,41E-01","1,434371E-03"
"2775,117","-3,53E-03","0,000006","-8,43E-01","1,434524E-03"
"2776,143","-3,54E-03","0,000006","-8,45E-01","1,434660E-03"
"2777,147","-3,48E-03","0,000007","-8,30E-01","1,672542E-03"
"2778,151","-3,46E-03","0,000007","-8,27E-01","1,672267E-03"
"2779,181","-3,48E-03","0,000007","-8,32E-01","1,672662E-03"
"2780,201","-3,44E-03","0,000007","-8,23E-01","1,671889E-03"
"2781,209","-3,45E-03","0,000007","-8,24E-01","1,672015E-03"
"2782,219","-3,48E-03","0,000007","-8,32E-01","1,672681E-03"
"2783,231","-3,45E-03","0,000007","-8,25E-01","1,672080E-03"
"2784,249","-3,46E-03","0,000007","-8,27E-01","1,672232E-03"
"2785,261","-3,48E-03","0,000007","-8,32E-01","1,672682E-03"
"2786,279","-3,45E-03","0,000007","-8,24E-01","1,672017E-03"
"2787,291","-3,46E-03","0,000007","-8,26E-01","1,672179E-03"
"2788,315","-3,45E-03","0,000007","-8,25E-01","1,672074E-03"
"2789,323","-3,47E-03","0,000007","-8,28E-01","1,672369E-03"
"2790,347","-3,48E-03","0,000007","-8,32E-01","1,672673E-03"
"2791,349","-3,53E-03","0,000006","-8,43E-01","1,434523E-03"
"2792,361","-3,54E-03","0,000006","-8,47E-01","1,434798E-03"
"2793,365","-3,55E-03","0,000006","-8,50E-01","1,434972E-03"
"2794,371","-3,51E-03","0,000006","-8,39E-01","1,434244E-03"
"2795,379","-3,47E-03","0,000007","-8,29E-01","1,672467E-03"
"2796,391","-3,48E-03","0,000007","-8,31E-01","1,672609E-03"
"2797,397","-3,45E-03","0,000007","-8,24E-01","1,671994E-03"
"2798,403","-3,43E-03","0,000007","-8,20E-01","1,671652E-03"
"2799,411","-3,43E-03","0,000007","-8,18E-01","1,671535E-03"
"2800,421","-3,46E-03","0,000007","-8,27E-01","1,672281E-03"
"2801,427","-3,50E-03","0,000006","-8,37E-01","1,434073E-03"
"2802,437","-3,50E-03","0,000006","-8,37E-01","1,434048E-03"
"2803,443","-3,51E-03","0,000006","-8,38E-01","1,434142E-03"
"2804,453","-3,49E-03","0,000007","-8,35E-01","1,672939E-03"
"2805,463","-3,48E-03","0,000007","-8,31E-01","1,672583E-03"
"2806,501","-3,50E-03","0,000007","-8,36E-01","1,673046E-03"
"2807,513","-3,44E-03","0,000007","-8,22E-01","1,671826E-03"
"2808,533","-3,47E-03","0,000007","-8,29E-01","1,672438E-03"
"2809,541","-3,48E-03","0,000007","-8,30E-01","1,672546E-03"
"2810,567","-3,46E-03","0,000007","-8,26E-01","1,672215E-03"
"2811,649","-3,47E-03","0,000007","-8,28E-01","1,672359E-03"
"2812,693","-3,49E-03","0,000007","-8,33E-01","1,672789E-03"
"2813,741","-3,47E-03","0,000007","-8,29E-01","1,672460E-03"
"2814,749","-3,47E-03","0,000007","-8,29E-01","1,672425E-03"
"2815,757","-3,46E-03","0,000007","-8,25E-01","1,672121E-03"
"2816,765","-3,41E-03","0,000007","-8,15E-01","1,671242E-03"
"2817,775","-3,44E-03","0,000007","-8,23E-01","1,671896E-03"
"2818,793","-3,43E-03","0,000007","-8,20E-01","1,671652E-03"
"2819,813","-3,49E-03","0,000007","-8,35E-01","1,672890E-03"
"2820,823","-3,51E-03","0,000006","-8,38E-01","1,434149E-03"
"2821,837","-3,50E-03","0,000007","-8,36E-01","1,672985E-03"
"2822,857","-3,49E-03","0,000007","-8,34E-01","1,672856E-03"
"2823,871","-3,51E-03","0,000006","-8,39E-01","1,434226E-03"
"2824,889","-3,54E-03","0,000006","-8,46E-01","1,434715E-03"
"2825,895","-3,53E-03","0,000006","-8,43E-01","1,434534E-03"
"2826,901","-3,53E-03","0,000006","-8,45E-01","1,434632E-03"
"2827,919","-3,50E-03","0,000006","-8,37E-01","1,434049E-03"
"2828,939","-3,47E-03","0,000007","-8,29E-01","1,672418E-03"
"2829,947","-3,49E-03","0,000007","-8,35E-01","1,672940E-03"
"2830,973","-3,47E-03","0,000007","-8,28E-01","1,672350E-03"
"2831,989","-3,51E-03","0,000006","-8,40E-01","1,434282E-03"
"2833,003","-3,50E-03","0,000006","-8,38E-01","1,434127E-03"
"2834,011","-3,53E-03","0,000006","-8,45E-01","1,434637E-03"
"2835,033","-3,55E-03","0,000006","-8,49E-01","1,434888E-03"
"2836,055","-3,56E-03","0,000006","-8,50E-01","1,434999E-03"
"2837,079","-3,57E-03","0,000006","-8,53E-01","1,435213E-03"
"2838,083","-3,53E-03","0,000006","-8,45E-01","1,434610E-03"
"2839,095","-3,48E-03","0,000007","-8,31E-01","1,672609E-03"
"2840,099","-3,48E-03","0,000007","-8,31E-01","1,672600E-03"
"2841,111","-3,50E-03","0,000006","-8,37E-01","1,434110E-03"
"2842,12","-3,51E-03","0,000006","-8,39E-01","1,434197E-03"
"2843,139","-3,55E-03","0,000006","-8,49E-01","1,434893E-03"
"2844,151","-3,55E-03","0,000006","-8,49E-01","1,434932E-03"
"2845,163","-3,55E-03","0,000006","-8,49E-01","1,434906E-03"
"2846,165","-3,56E-03","0,000006","-8,51E-01","1,435043E-03"
